"FITXA_ID","TIPUS","AREA","ELEMENT","DETALL","DIA_DATA_ALTA","MES_DATA_ALTA","ANY_DATA_ALTA","DIA_DATA_TANCAMENT","MES_DATA_TANCAMENT","ANY_DATA_TANCAMENT","CODI_DISTRICTE","DISTRICTE","CODI_BARRI","BARRI","SECCIO_CENSAL","TIPUS_VIA","CARRER","NUMERO","COORDENADA_X","COORDENADA_Y","LONGITUD","LATITUD","SUPORT","CANALS_RESPOSTA"
40134571,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",18,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40134570,""SUGGERIMENT"",""Informació  tràmits i atenció ciutadana"",""Web Portal de Tràmits"",""Espai personal"",18,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40134537,""QUEIXA"",""Serveis socials"",""Servei d'atenció domiciliària"",""Desacord amb la gestió del servei d'atenció domiciliària"",18,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40134535,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",18,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40134498,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Jocs infantils"",""Jocs infantils incidències"",18,03,2025,21,03,2025,05,""Sarrià-Sant Gervasi"",26,""Sant Gervasi - Galvany"",074,""Carrer"",""de Tavern"",0001,428575,4583278,,,""TELÈFON"",""SMS""
40134497,""QUEIXA"",""Informació  tràmits i atenció ciutadana"",""Gaudir Més"",""Programa Gaudir Mes"",18,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40134531,""SUGGERIMENT"",""Informació  tràmits i atenció ciutadana"",""Web Portal de Tràmits"",""Espai personal"",18,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40134530,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",18,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40134496,""SUGGERIMENT"",""Informació  tràmits i atenció ciutadana"",""Web Portal de Tràmits"",""Espai personal"",18,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40134529,""SUGGERIMENT"",""Informació  tràmits i atenció ciutadana"",""Web Portal de Tràmits"",""Espai personal"",18,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40134494,""INCIDENCIA"",""Informació  tràmits i atenció ciutadana"",""Incidències instàncies i fulls de queixes"",""No ha rebut resposta"",18,03,2025,21,03,2025,,,,,,,,,,,,,""TELÈFON"",""CARTA""
40134526,""CONSULTA"",""Urbanisme"",""Consultes catàleg de patrimoni"",""Consulta catalogació protecció de patrimoni"",18,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40134491,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",18,03,2025,21,03,2025,09,""Sant Andreu"",60,""Sant Andreu"",,""Passatge"",""Ptge D'irlanda"",0001,431988,4586974,,,""MÒBIL"",""EMAIL""
40134483,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Enllumenat públic"",""Enllumenat fanal / pal incidències"",18,03,2025,21,03,2025,01,""Ciutat Vella"",01,""el Raval"",,""Carrer"",""de L'arc de Sant Agustí"",0002,430787,4581306,,,""MÒBIL"",""EMAIL""
40134488,""SUGGERIMENT"",""Recollida i neteja de l'espai urbà"",""Recollida orgànic / rebuig"",""Contenidor orgànic/rebuig canvi de lloc"",18,03,2025,21,03,2025,01,""Ciutat Vella"",04,""Sant Pere  Santa Caterina i la Ribera"",,""Carrer"",""del Pou de la Figuera"",0010,431434,4582102,,,""MÒBIL"",""EMAIL""
40134481,""INCIDENCIA"",""Mobilitat"",""Vehicles a motor"",""Vehicles motor abandonats"",18,03,2025,21,03,2025,08,""Nou Barris"",50,""les Roquetes"",069,""Carrer"",""de la Mina de la Ciutat"",0017,430962,4588724,,,""TELÈFON"",""IMMEDIATA""
40134480,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Recollida paper cartó/vidre/reciclables"",""contenidors de paper i cartó/vidre/reciclables incidències"",18,03,2025,21,03,2025,09,""Sant Andreu"",60,""Sant Andreu"",,""Carrer"",""de Sant Adrià"",0034,432563,4587270,,,""WEB"",""EMAIL""
40134479,""QUEIXA"",""Informació  tràmits i atenció ciutadana"",""Oficines d'atenció ciutadana (OAC)"",""Atenció a l'oficina"",18,03,2025,21,03,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
40134566,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",18,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40134565,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",18,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40134599,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Oficina Virtual de Tràmits"",18,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40134564,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",18,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40134563,""SUGGERIMENT"",""Informació  tràmits i atenció ciutadana"",""Web Portal de Tràmits"",""Espai personal"",18,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40134491,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",18,03,2025,21,03,2025,09,""Sant Andreu"",60,""Sant Andreu"",,""Passatge"",""Ptge D'irlanda"",0001,431988,4586974,,,""MÒBIL"",""EMAIL""
40134596,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",18,03,2025,21,03,2025,10,""Sant Martí"",66,""el Parc i la Llacuna del Poblenou"",,""Carrer"",""de Pere IV"",0037,432391,4582933,,,""WEB"",""EMAIL""
40134597,""SUGGERIMENT"",""Informació  tràmits i atenció ciutadana"",""Web Portal de Tràmits"",""Espai personal"",19,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40187271,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",19,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40187267,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",19,03,2025,21,03,2025,03,""Sants-Montjuïc"",15,""Hostafrancs"",,""Gran Via"",""G.v. de Les Corts Catalanes"",0249,428303,4580244,,,""MÒBIL"",""EMAIL""
40187266,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Senyalització vertical trànsit"",""Senyalització vertical incidències"",19,03,2025,21,03,2025,05,""Sarrià-Sant Gervasi"",26,""Sant Gervasi - Galvany"",,""Carrer"",""de Santaló"",0001,428676,4582927,,,""MÒBIL"",""NO VOL RESPOSTA""
40187265,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Senyalització vertical trànsit"",""Senyalització vertical incidències"",19,03,2025,21,03,2025,05,""Sarrià-Sant Gervasi"",26,""Sant Gervasi - Galvany"",065,""Carrer"",""de Santaló"",0008,428680,4582948,,,""TELÈFON"",""EMAIL""
40187396,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",19,03,2025,21,03,2025,09,""Sant Andreu"",62,""el Congrés i els Indians"",,""Carrer"",""D'olesa"",0019,431769,4585880,,,""WEB"",""EMAIL""
40187319,""CONSULTA"",""Portal de tràmits"",""Persones i famílies"",""Empadronament finca antiga"",19,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40187305,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Recollida comercial"",""Bujol incidències"",19,03,2025,21,03,2025,03,""Sants-Montjuïc"",11,""el Poble-sec"",012,""Carrer"",""de Margarit"",0014,430062,4580626,,,""TELÈFON"",""IMMEDIATA""
40187258,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Pilones"",""Pilones incidències"",19,03,2025,21,03,2025,03,""Sants-Montjuïc"",16,""la Bordeta"",,""Carrer"",""de Parcerisa"",0002,427595,4580112,,,""MÒBIL"",""EMAIL""
40187257,""CONSULTA"",""Cultura"",""Arxius municipals de districte"",""Cita prèvia investigacions"",19,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40187251,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",19,03,2025,21,03,2025,03,""Sants-Montjuïc"",16,""la Bordeta"",058,""Carrer"",""de Gavà"",0051,428084,4580316,,,""TELÈFON"",""EMAIL""
40187285,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",19,03,2025,21,03,2025,04,""Les Corts"",20,""la Maternitat i Sant Ramon"",,""Passatge"",""Ptge del Pintor Tapiró"",0002,426311,4581121,,,""MÒBIL"",""EMAIL""
40187326,""SUGGERIMENT"",""Recollida i neteja de l'espai urbà"",""Recollida paper cartó/vidre/reciclables"",""contenidors de paper i cartó /vidre/reciclables sol·licitud de nou/s"",19,03,2025,21,03,2025,06,""Gràcia"",31,""la Vila de Gràcia"",042,""Travessera"",""Trav de Gràcia"",0111,429294,4583414,,,""TELÈFON"",""EMAIL""
40187229,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Parcs  jardins i zones verdes"",""Parcs  jardins i zones verdes bruts"",19,03,2025,21,03,2025,07,""Horta-Guinardó"",37,""el Carmel"",,""Carrer"",""de Ramon Rocafull"",0076,429317,4586023,,,""WEB"",""EMAIL""
40187327,""CONSULTA"",""Urbanisme"",""Consultes catàleg de patrimoni"",""Consulta catalogació protecció de patrimoni"",19,03,2025,21,03,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
40187228,""INCIDENCIA"",""Sanitat i salut pública"",""Vigilància i control de plagues"",""Coloms en espais públics"",19,03,2025,21,03,2025,03,""Sants-Montjuïc"",17,""Sants - Badal"",,""Carrer"",""de Begur"",0003,427186,4580772,,,""MÒBIL"",""EMAIL""
40187243,""QUEIXA"",""Sanitat i salut pública"",""Salut ambiental i qualitat de l'aire"",""Males olors"",19,03,2025,21,03,2025,06,""Gràcia"",31,""la Vila de Gràcia"",,""Plaça"",""Pl de Lesseps"",0003,428977,4584186,,,""WEB"",""EMAIL""
40187397,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",19,03,2025,21,03,2025,01,""Ciutat Vella"",01,""el Raval"",019,""Carrer"",""de la Riera Baixa"",0017,430409,4581322,,,""TELÈFON"",""NO VOL RESPOSTA""
40187227,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Voreres"",""Vorera incidències"",19,03,2025,21,03,2025,10,""Sant Martí"",66,""el Parc i la Llacuna del Poblenou"",,""Carrer"",""dels Almogàvers"",0107,432246,4583128,,,""MÒBIL"",""EMAIL""
40187210,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Parcs jardins i zones verdes"",""Parcs jardins i zones verdes incidències"",19,03,2025,21,03,2025,07,""Horta-Guinardó"",36,""la Font d'en Fargues"",,""Carrer"",""del Penyal"",0038,430138,4585900,,,""MÒBIL"",""EMAIL""
40187222,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Voreres"",""Vorera incidències"",19,03,2025,21,03,2025,10,""Sant Martí"",70,""el Besòs i el Maresme"",081,""Carrer"",""del Mestre Alfonso"",0009,434698,4585024,,,""TELÈFON"",""EMAIL""
40187235,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Informació: llicències  comunicats o assabentats d'obres"",19,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40187220,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Orins  excrements animals"",19,03,2025,21,03,2025,06,""Gràcia"",31,""la Vila de Gràcia"",,""Carrer"",""de Ramis"",0003,429894,4583786,,,""WEB"",""EMAIL""
40187364,""QUEIXA"",""Transports públics"",""Autobusos TMB"",""Disconformitat servei autobusos TMB"",19,03,2025,21,03,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
40187328,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Voreres"",""Vorera incidències"",19,03,2025,21,03,2025,03,""Sants-Montjuïc"",16,""la Bordeta"",,""Carrer"",""D'alpens"",0001,428131,4580400,,,""MÒBIL"",""EMAIL""
40187369,""SUGGERIMENT"",""Mobilitat"",""Bicicletes"",""Servei bicing estació nova / canvi de lloc"",19,03,2025,21,03,2025,10,""Sant Martí"",,"""",,"""","""",,,,,,""WEB"",""EMAIL""
40187370,""SUGGERIMENT"",""Manteniment de l'espai urbà"",""Senyals informatius"",""Senyal informatiu nou/canvi de lloc"",19,03,2025,21,03,2025,10,""Sant Martí"",64,""el Camp de l'Arpa del Clot"",006,""Passeig"",""Pg de Maragall"",0001,431554,4584970,,,""TELÈFON"",""EMAIL""
40187372,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",19,03,2025,21,03,2025,02,""Eixample"",09,""la Nova Esquerra de l'Eixample"",,""Carrer"",""del Comte Borrell"",0221,429028,4581944,,,""MÒBIL"",""EMAIL""
40187232,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Orins  excrements animals"",19,03,2025,21,03,2025,09,""Sant Andreu"",60,""Sant Andreu"",,""Plaça"",""Pl de Can Galta Cremat"",0001,432098,4587990,,,""MÒBIL"",""EMAIL""
40187374,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",19,03,2025,21,03,2025,01,""Ciutat Vella"",01,""el Raval"",,""Carrer"",""D'elisabets"",0003,430527,4581678,,,""MÒBIL"",""EMAIL""
40187218,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",19,03,2025,21,03,2025,06,""Gràcia"",29,""el Coll"",,""Carrer"",""del Riu de la Plata"",0013,428940,4585384,,,""WEB"",""EMAIL""
40187206,""QUEIXA"",""Informació  tràmits i atenció ciutadana"",""Oficines d'atenció ciutadana (OAC)"",""Atenció a l'oficina"",19,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40187204,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Clavegueram"",""Reixa embornal incidències"",19,03,2025,21,03,2025,08,""Nou Barris"",49,""Canyelles"",,""Ronda"",""Rda de Dalt (besòs)"",0003,430473,4588138,,,""MÒBIL"",""EMAIL""
40187214,""CONSULTA"",""Cultura"",""Arxius municipals de districte"",""Cita prèvia urbanisme i obres"",19,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40187330,""QUEIXA"",""Serveis socials"",""Persones amb discapacitats"",""Desacord prestació servei transport especial"",19,03,2025,21,03,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
40187202,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Xarxa elèctrica / comunicacions privada"",""Manteniment xarxa privada"",19,03,2025,21,03,2025,10,""Sant Martí"",64,""el Camp de l'Arpa del Clot"",009,""Carrer"",""de la Independència"",0362,431335,4584787,,,""TELÈFON"",""IMMEDIATA""
40187201,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Enllumenat públic"",""Enllumenat fanal / pal incidències"",19,03,2025,21,03,2025,05,""Sarrià-Sant Gervasi"",26,""Sant Gervasi - Galvany"",079,""Carrer"",""de Marc Aureli"",0022,428349,4583663,,,""TELÈFON"",""IMMEDIATA""
40187212,""SUGGERIMENT"",""Transports públics"",""Autobusos TMB"",""Canvi d'ubicació de la parada de BUS o marquesina"",19,03,2025,21,03,2025,06,""Gràcia"",,"""",,"""","""",,,,,,""INSTÀNCIA TELEMÀTICA"",""EMAIL""
40187274,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",19,03,2025,21,03,2025,05,""Sarrià-Sant Gervasi"",26,""Sant Gervasi - Galvany"",077,""Ronda"",""Rda del General Mitre"",0158,428112,4583953,,,""TELÈFON"",""EMAIL""
40240971,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Espais privats"",""Espais privats incidències"",19,03,2025,21,03,2025,10,""Sant Martí"",73,""la Verneda i la Pau"",,""Carrer"",""de Santander"",0002,432852,4585974,,,""RECLAMACIÓ INTERNA"",""EMAIL""
40187302,""SUGGERIMENT"",""Manteniment de l'espai urbà"",""Parcs jardins i zones verdes"",""Parcs jardins i zones verdes nova/canvi de lloc"",19,03,2025,21,03,2025,10,""Sant Martí"",73,""la Verneda i la Pau"",138,""Carrer"",""de Gretel Ammann Martínez"",0012,433647,4586282,,,""TELÈFON"",""EMAIL""
40134585,""CONSULTA"",""Portal de tràmits"",""Persones i famílies"",""Empadronament finca antiga"",19,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40134485,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",19,03,2025,21,03,2025,03,""Sants-Montjuïc"",18,""Sants"",,""Carrer"",""del Guadiana"",0013,428020,4580681,,,""WEB"",""EMAIL""
40187393,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Calçada"",""Calçada incidències"",19,03,2025,21,03,2025,07,""Horta-Guinardó"",37,""el Carmel"",,""Carrer"",""del Pantà de Tremp"",0065,429140,4586394,,,""MÒBIL"",""EMAIL""
40187398,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",19,03,2025,21,03,2025,09,""Sant Andreu"",62,""el Congrés i els Indians"",077,""Carrer"",""de Felip II"",0186,431492,4586348,,,""TELÈFON"",""NO VOL RESPOSTA""
40187336,""INCIDENCIA"",""Cultura"",""Arxius Municipals de Districte"",""Fons documentals"",19,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40187284,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Oficina Virtual de Tràmits"",19,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40134583,""SUGGERIMENT"",""Informació  tràmits i atenció ciutadana"",""Web Portal de Tràmits"",""Espai personal"",19,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40187380,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Semàfors"",""Semàfor incidències"",19,03,2025,21,03,2025,10,""Sant Martí"",69,""Diagonal Mar i el Front Marítim del Poblenou"",,""Avinguda"",""Av Diagonal"",0059,433890,4584413,,,""MÒBIL"",""IMMEDIATA""
40187300,""SUGGERIMENT"",""Manteniment de l'espai urbà"",""Parcs jardins i zones verdes"",""Parcs jardins i zones verdes nova/canvi de lloc"",19,03,2025,21,03,2025,10,""Sant Martí"",73,""la Verneda i la Pau"",138,""Carrer"",""de Gretel Ammann Martínez"",0012,433647,4586282,,,""TELÈFON"",""EMAIL""
40187276,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Incidències al portal de tràmits"",19,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40187375,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",19,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40187297,""CONSULTA"",""Oci / lleure"",""Llocs d'oci"",""Restaurants  bars  cafeteries i cybercafès"",19,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40187332,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",19,03,2025,21,03,2025,03,""Sants-Montjuïc"",16,""la Bordeta"",,""Passatge"",""Ptge de Solsona"",0024,428119,4580327,,,""MÒBIL"",""EMAIL""
40187337,""INCIDENCIA"",""Informació  tràmits i atenció ciutadana"",""Incidències instàncies i fulls de queixes"",""No ha rebut resposta_DISTRICTES"",19,03,2025,21,03,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
40134482,""CONSULTA"",""Informació  tràmits i atenció ciutadana"",""Comunicació Digital"",""eComunicacions(subscripcions i butlletins)"",19,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40187312,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Clavegueram"",""Tapa clavegueram incidencies"",19,03,2025,21,03,2025,04,""Les Corts"",19,""les Corts"",,""Avinguda"",""Av Diagonal"",0603,427236,4582247,,,""MÒBIL"",""EMAIL""
40187382,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",19,03,2025,21,03,2025,01,""Ciutat Vella"",01,""el Raval"",,""Carrer"",""de la Cera"",0030,430229,4581117,,,""MÒBIL"",""EMAIL""
40187339,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Informació: llicències  comunicats o assabentats d'obres"",19,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40187378,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",19,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40187295,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",19,03,2025,21,03,2025,07,""Horta-Guinardó"",35,""el Guinardó"",,""Carrer"",""de Teodor Llorente"",0035,431321,4585567,,,""WEB"",""EMAIL""
40187313,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",19,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40187314,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Pilones"",""Pilones incidències"",19,03,2025,21,03,2025,01,""Ciutat Vella"",01,""el Raval"",,""Carrer"",""de L'aurora"",0024,430353,4581058,,,""MÒBIL"",""EMAIL""
40187315,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Pilones"",""Pilones incidències"",19,03,2025,21,03,2025,03,""Sants-Montjuïc"",16,""la Bordeta"",,""Carrer"",""de Parcerisa"",0002,427602,4580095,,,""MÒBIL"",""EMAIL""
40187316,""QUEIXA"",""Prevenció i seguretat"",""Molèsties soroll a la via pública"",""Serveis neteja i recollida"",19,03,2025,21,03,2025,02,""Eixample"",06,""la Sagrada Família"",,""Carrer"",""del Rosselló"",0390,430857,4584025,,,""WEB"",""EMAIL""
40187289,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Espais privats"",""Espais privats incidències"",19,03,2025,21,03,2025,10,""Sant Martí"",73,""la Verneda i la Pau"",,""Carrer"",""de Santander"",0004,432890,4585970,,,""MÒBIL"",""EMAIL""
40187386,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",19,03,2025,21,03,2025,07,""Horta-Guinardó"",33,""el Baix Guinardó"",,""Carrer"",""de Santa Carolina"",0010,430616,4584678,,,""WEB"",""EMAIL""
40134513,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",19,03,2025,21,03,2025,06,""Gràcia"",31,""la Vila de Gràcia"",,""Carrer"",""del Torrent de Les Flors"",0131,429551,4584532,,,""MÒBIL"",""EMAIL""
40134468,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Semàfors"",""Semàfor incidències"",19,03,2025,21,03,2025,05,""Sarrià-Sant Gervasi"",23,""Sarrià"",,""Plaça"",""Pl de Sarrià"",0012,426570,4583544,,,""MÒBIL"",""IMMEDIATA""
40187361,""SUGGERIMENT"",""Transports públics"",""Autobusos TMB"",""Sol·licitud adaptació vehicle discapacitats"",19,03,2025,21,03,2025,,,,,,,,,,,,,""TELÈFON"",""NO VOL RESPOSTA""
40187352,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Papereres"",""Paperera incidències"",19,03,2025,21,03,2025,08,""Nou Barris"",50,""les Roquetes"",,""Carrer"",""de Les Torres"",0041,431179,4588690,,,""MÒBIL"",""EMAIL""
40187362,""QUEIXA"",""Transports públics"",""Autobusos TMB"",""Disconformitat servei autobusos TMB"",19,03,2025,21,03,2025,,,,,,,,,,,,,""TELÈFON"",""NO VOL RESPOSTA""
40134474,""QUEIXA"",""Cultura"",""Biblioteques Municipals"",""Jaume Fuster"",19,03,2025,21,03,2025,,,,,,,,,,,,,""FULLS QUEIXES I SUGGERIMENTS"",""EMAIL""
40187400,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",19,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40187318,""INCIDENCIA"",""Mobilitat"",""Bicicletes"",""Bicicleta abandonada"",19,03,2025,21,03,2025,01,""Ciutat Vella"",02,""el Barri Gòtic"",,""Baixada"",""Bda de Viladecols"",0003,431389,4581499,,,""MÒBIL"",""IMMEDIATA""
40187379,""CONSULTA"",""Portal de tràmits"",""Persones i famílies"",""Empadronament finca antiga"",19,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40187387,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",19,03,2025,21,03,2025,10,""Sant Martí"",68,""el Poblenou"",057,""Passatge"",""Ptge de Masoliver"",0027,432980,4583364,,,""TELÈFON"",""EMAIL""
40134602,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",19,03,2025,21,03,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
40187333,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",19,03,2025,21,03,2025,02,""Eixample"",06,""la Sagrada Família"",052,""Avinguda"",""Av Diagonal"",0310,431130,4583593,,,""TELÈFON"",""EMAIL""
40187389,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",19,03,2025,21,03,2025,07,""Horta-Guinardó"",33,""el Baix Guinardó"",,""Carrer"",""de Santa Carolina"",0006,430586,4584656,,,""WEB"",""EMAIL""
40187334,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Semàfors"",""Semàfor incidències"",19,03,2025,21,03,2025,03,""Sants-Montjuïc"",16,""la Bordeta"",,""Carrer"",""dels Jocs Florals"",0175,427821,4580195,,,""MÒBIL"",""IMMEDIATA""
